lat,lon,crs,tas_anom
-17.5,-166.5,b'',3.318742
-17.5,-165.5,b'',3.314233
-17.5,-164.5,b'',3.3055665
-17.5,-163.5,b'',3.2984135
-17.5,-162.5,b'',3.2939966
-17.5,-161.5,b'',3.2850018
-17.5,-160.5,b'',3.2772002
-17.5,-159.5,b'',3.2745662
-17.5,-158.5,b'',3.2630594
-17.5,-157.5,b'',3.2591956
-17.5,-156.5,b'',3.2537415
-17.5,-155.5,b'',3.2409813
-17.5,-154.5,b'',3.2353308
-17.5,-153.5,b'',3.2283258
-17.5,-152.5,b'',3.2159016
-17.5,-151.5,b'',3.211411
-17.5,-150.5,b'',3.2013166
-17.5,-149.5,b'',3.1884568
-17.5,-148.5,b'',3.1766798
-17.5,-147.5,b'',3.163098
-17.5,-146.5,b'',3.1518126
-17.5,-145.5,b'',3.1425452
-17.5,-144.5,b'',3.1227758
-17.5,-143.5,b'',3.1090755
-17.5,-142.5,b'',3.0960467
-17.5,-141.5,b'',3.0754757
-17.5,-140.5,b'',3.0586298
-17.5,-139.5,b'',3.0431154
-17.5,-138.5,b'',3.0166104
-17.5,-137.5,b'',2.999855
-17.5,-136.5,b'',2.9755797
-17.5,-135.5,b'',2.9529393
-17.5,-134.5,b'',2.9320295
-17.5,-133.5,b'',2.910229
-17.5,-132.5,b'',2.8848617
-17.5,-131.5,b'',2.8644898
-17.5,-130.5,b'',2.8376613
-17.5,-129.5,b'',2.817749
-17.5,-128.5,b'',2.7921727
-17.5,-127.5,b'',2.7733526
-17.5,-126.5,b'',2.7506616
-17.5,-125.5,b'',2.7270398
-17.5,-124.5,b'',2.7094991
-17.5,-123.5,b'',2.6869643
-17.5,-122.5,b'',2.667711
-17.5,-121.5,b'',2.653934
-17.5,-120.5,b'',2.6357803
-17.5,-119.5,b'',2.6232302
-17.5,-118.5,b'',2.6079948
-17.5,-117.5,b'',2.5944874
-17.5,-116.5,b'',2.583145
-17.5,-115.5,b'',2.5732944
-17.5,-114.5,b'',2.5629594
-17.5,-113.5,b'',2.559513
-17.5,-112.5,b'',2.5543342
-17.5,-111.5,b'',2.5487533
-17.5,-110.5,b'',2.553714
-17.5,-109.5,b'',2.5568497
-17.5,-108.5,b'',2.5628927
-17.5,-107.5,b'',2.5715668
-17.5,-106.5,b'',2.5825
-17.5,-105.5,b'',2.5862498
-17.5,-104.5,b'',2.6028411
-17.5,-103.5,b'',2.6107082
-17.5,-102.5,b'',2.634636
-17.5,-101.5,b'',2.6500285
-17.5,-100.5,b'',2.6763093
-17.5,-99.5,b'',2.697153
-17.5,-98.5,b'',2.7225373
-17.5,-97.5,b'',2.7498877
-17.5,-96.5,b'',2.7889504
-17.5,-95.5,b'',2.8158967
-17.5,-94.5,b'',2.859999
-17.5,-93.5,b'',2.902921
-17.5,-92.5,b'',2.9335377
-17.5,-91.5,b'',2.9769418
-17.5,-90.5,b'',3.0312448
-17.5,-89.5,b'',3.0717533
-17.5,-88.5,b'',3.1307285
-17.5,-87.5,b'',3.1916537
-17.5,-86.5,b'',3.2494566
-17.5,-85.5,b'',3.2999904
-17.5,-84.5,b'',3.37607
-17.5,-83.5,b'',3.4423232
-17.5,-82.5,b'',3.531625
-17.5,-81.5,b'',3.6060414
-17.5,-80.5,b'',3.7131255
-17.5,-79.5,b'',3.7946498
-17.5,-78.5,b'',3.8851984
-17.5,-77.5,b'',3.9648528
-17.5,-76.5,b'',4.071176
-17.5,-75.5,b'',4.1443186
-17.5,-74.5,b'',4.348095
-17.5,-73.5,b'',4.5573964
-17.5,-72.5,b'',4.952791
-17.5,-71.5,b'',5.4334717
-17.5,-70.5,b'',5.9065895
-17.5,-69.5,b'',6.1048865
-17.5,-68.5,b'',6.0384064
-17.5,-67.5,b'',5.882065
-17.5,-66.5,b'',5.80323
-17.5,-65.5,b'',5.8871865
-17.5,-64.5,b'',6.184718
-17.5,-63.5,b'',6.463607
-17.5,-62.5,b'',6.547367
-17.5,-61.5,b'',6.5099864
-17.5,-60.5,b'',6.4964914
-17.5,-59.5,b'',6.552541
-17.5,-58.5,b'',6.601765
-17.5,-57.5,b'',6.622463
-17.5,-56.5,b'',6.6254745
-17.5,-55.5,b'',6.5855613
-17.5,-54.5,b'',6.597594
-17.5,-53.5,b'',6.7047987
-17.5,-52.5,b'',6.6272726
-17.5,-51.5,b'',6.5496593
-17.5,-50.5,b'',6.5086274
-17.5,-49.5,b'',6.426815
-17.5,-48.5,b'',6.3258343
-17.5,-47.5,b'',6.3085914
-17.5,-46.5,b'',6.230175
-17.5,-45.5,b'',6.0226226
-17.5,-44.5,b'',5.779751
-17.5,-43.5,b'',5.5858316
-17.5,-42.5,b'',5.325351
-17.5,-41.5,b'',5.114495
-17.5,-40.5,b'',4.553659
-17.5,-39.5,b'',4.1480765
-17.5,-38.5,b'',3.670521
-17.5,-37.5,b'',3.4903545
-17.5,-36.5,b'',3.4552288
-17.5,-35.5,b'',3.433611
-17.5,-34.5,b'',3.4133654
-17.5,-33.5,b'',3.390295
-17.5,-32.5,b'',3.3715968
-17.5,-31.5,b'',3.3549078
-17.5,-30.5,b'',3.3394268
-17.5,-29.5,b'',3.326732
-17.5,-28.5,b'',3.3100502
-17.5,-27.5,b'',3.3009517
-17.5,-26.5,b'',3.2972002
-17.5,-25.5,b'',3.288831
-17.5,-24.5,b'',3.2858639
-17.5,-23.5,b'',3.2866147
-17.5,-22.5,b'',3.2852662
-17.5,-21.5,b'',3.2835827
-17.5,-20.5,b'',3.287493
-17.5,-19.5,b'',3.2867832
-17.5,-18.5,b'',3.289183
-17.5,-17.5,b'',3.2910414
-17.5,-16.5,b'',3.2970085
-17.5,-15.5,b'',3.3020535
-17.5,-14.5,b'',3.3133798
-17.5,-13.5,b'',3.3193038
-17.5,-12.5,b'',3.330688
-17.5,-11.5,b'',3.336627
-17.5,-10.5,b'',3.3464198
-17.5,-9.5,b'',3.3551352
-17.5,-8.5,b'',3.366968
-17.5,-7.5,b'',3.373401
-17.5,-6.5,b'',3.390474
-17.5,-5.5,b'',3.4030492
-17.5,-4.5,b'',3.4176555
-17.5,-3.5,b'',3.4366348
-17.5,-2.5,b'',3.4572337
-17.5,-1.5,b'',3.4746978
-17.5,-0.5,b'',3.5070875
-17.5,0.5,b'',3.5269156
-17.5,1.5,b'',3.562709
-17.5,2.5,b'',3.5957098
-17.5,3.5,b'',3.645381
-17.5,4.5,b'',3.7003582
-17.5,5.5,b'',3.771461
-17.5,6.5,b'',3.8458593
-17.5,7.5,b'',3.9527822
-17.5,8.5,b'',4.057682
-17.5,9.5,b'',4.2923017
-17.5,10.5,b'',4.521313
-17.5,11.5,b'',4.994968
-17.5,12.5,b'',5.61486
-17.5,13.5,b'',6.0480337
-17.5,14.5,b'',6.330305
-17.5,15.5,b'',6.4569287
-17.5,16.5,b'',6.5516996
-17.5,17.5,b'',6.607027
-17.5,18.5,b'',6.5824647
-17.5,19.5,b'',6.572609
-17.5,20.5,b'',6.5457234
-17.5,21.5,b'',6.523219
-17.5,22.5,b'',6.4521294
-17.5,23.5,b'',6.405349
-17.5,24.5,b'',6.3244357
-17.5,25.5,b'',6.2672057
-17.5,26.5,b'',6.179136
-17.5,27.5,b'',6.061101
-17.5,28.5,b'',6.0323
-17.5,29.5,b'',5.9643717
-17.5,30.5,b'',5.8325725
-17.5,31.5,b'',5.7234435
-17.5,32.5,b'',5.669316
-17.5,33.5,b'',5.6509643
-17.5,34.5,b'',5.6408434
-17.5,35.5,b'',5.456783
-17.5,36.5,b'',5.0708137
-17.5,37.5,b'',4.4950676
-17.5,38.5,b'',4.177051
-17.5,39.5,b'',3.9940739
-17.5,40.5,b'',3.9376125
-17.5,41.5,b'',4.0295844
-17.5,42.5,b'',4.112344
-17.5,43.5,b'',4.3290014
-17.5,44.5,b'',4.739712
-17.5,45.5,b'',4.8991423
-17.5,46.5,b'',4.901553
-17.5,47.5,b'',4.592994
-17.5,48.5,b'',4.3120656
-17.5,49.5,b'',3.910026
-17.5,50.5,b'',3.6964054
-17.5,51.5,b'',3.6741035
-17.5,52.5,b'',3.6626258
-17.5,53.5,b'',3.669697
-17.5,54.5,b'',3.6654322
-17.5,55.5,b'',3.6604333
-17.5,56.5,b'',3.6563625
-17.5,57.5,b'',3.6528773
-17.5,58.5,b'',3.6477985
-17.5,59.5,b'',3.641512
-17.5,60.5,b'',3.6369243
-17.5,61.5,b'',3.6260662
-17.5,62.5,b'',3.6231375
-17.5,63.5,b'',3.6175613
-17.5,64.5,b'',3.6130905
-17.5,65.5,b'',3.6065743
-17.5,66.5,b'',3.6022239
-17.5,67.5,b'',3.5954037
-17.5,68.5,b'',3.5883813
-17.5,69.5,b'',3.5785456
-17.5,70.5,b'',3.5749657
-17.5,71.5,b'',3.5676665
-17.5,72.5,b'',3.5615969
-17.5,73.5,b'',3.5551288
-17.5,74.5,b'',3.5491366
-17.5,75.5,b'',3.5424397
-17.5,76.5,b'',3.5374706
-17.5,77.5,b'',3.5291004
-17.5,78.5,b'',3.5246964
-17.5,79.5,b'',3.518627
-17.5,80.5,b'',3.5125325
-17.5,81.5,b'',3.5064754
-17.5,82.5,b'',3.5015128
-17.5,83.5,b'',3.4952223
-17.5,84.5,b'',3.4909668
-17.5,85.5,b'',3.486245
-17.5,86.5,b'',3.4807394
-17.5,87.5,b'',3.475125
-17.5,88.5,b'',3.4699488
-17.5,89.5,b'',3.4689565
-17.5,90.5,b'',3.4663687
-17.5,91.5,b'',3.4667897
-17.5,92.5,b'',3.4634714
-17.5,93.5,b'',3.4620113
-17.5,94.5,b'',3.4602504
-17.5,95.5,b'',3.4633636
-17.5,96.5,b'',3.4628906
-17.5,97.5,b'',3.467028
-17.5,98.5,b'',3.4705045
-17.5,99.5,b'',3.477722
-17.5,100.5,b'',3.4896657
-17.5,101.5,b'',3.5016706
-17.5,102.5,b'',3.516131
-17.5,103.5,b'',3.5334508
-17.5,104.5,b'',3.5470622
-17.5,105.5,b'',3.5635803
-17.5,106.5,b'',3.5855014
-17.5,107.5,b'',3.605531
-17.5,108.5,b'',3.6309164
-17.5,109.5,b'',3.6623867
-17.5,110.5,b'',3.686411
-17.5,111.5,b'',3.7247071
-17.5,112.5,b'',3.7587929
-17.5,113.5,b'',3.8079479
-17.5,114.5,b'',3.863648
-17.5,115.5,b'',3.9065053
-17.5,116.5,b'',3.9586837
-17.5,117.5,b'',4.0078573
-17.5,118.5,b'',4.040699
-17.5,119.5,b'',4.101294
-17.5,120.5,b'',4.3483114
-17.5,121.5,b'',4.618185
-17.5,122.5,b'',5.121574
-17.5,123.5,b'',5.432538
-17.5,124.5,b'',5.528894
-17.5,125.5,b'',5.5711365
-17.5,126.5,b'',5.6066523
-17.5,127.5,b'',5.6346626
-17.5,128.5,b'',5.645176
-17.5,129.5,b'',5.6599665
-17.5,130.5,b'',5.6551228
-17.5,131.5,b'',5.644313
-17.5,132.5,b'',5.6560636
-17.5,133.5,b'',5.5757985
-17.5,134.5,b'',5.5429654
-17.5,135.5,b'',5.4668097
-17.5,136.5,b'',5.4119596
-17.5,137.5,b'',5.267614
-17.5,138.5,b'',5.117629
-17.5,139.5,b'',4.949139
-17.5,140.5,b'',4.895421
-17.5,141.5,b'',4.993078
-17.5,142.5,b'',4.9264956
-17.5,143.5,b'',4.7413745
-17.5,144.5,b'',4.48597
-17.5,145.5,b'',4.106133
-17.5,146.5,b'',3.8360047
-17.5,147.5,b'',3.7173607
-17.5,148.5,b'',3.708496
-17.5,149.5,b'',3.7124124
-17.5,150.5,b'',3.7118127
-17.5,151.5,b'',3.7160108
-17.5,152.5,b'',3.7155898
-17.5,153.5,b'',3.717929
-17.5,154.5,b'',3.7150505
-17.5,155.5,b'',3.7086022
-17.5,156.5,b'',3.7036455
-17.5,157.5,b'',3.6986368
-17.5,158.5,b'',3.6877606
-17.5,159.5,b'',3.6788492
-17.5,160.5,b'',3.6728878
-17.5,161.5,b'',3.6620224
-17.5,162.5,b'',3.6539712
-17.5,163.5,b'',3.645046
-17.5,164.5,b'',3.6379755
-17.5,165.5,b'',3.6333609
-17.5,166.5,b'',3.629254
-17.5,167.5,b'',3.6151025
-17.5,168.5,b'',3.6016526
-17.5,169.5,b'',3.582392
-17.5,170.5,b'',3.5707977
-17.5,171.5,b'',3.5565903
-17.5,172.5,b'',3.5493116
-17.5,173.5,b'',3.5416028
-17.5,174.5,b'',3.5474606
-17.5,175.5,b'',3.560029
-17.5,176.5,b'',3.5768282
-17.5,177.5,b'',3.6232696
-17.5,178.5,b'',3.535822
-17.5,179.5,b'',3.4521224
-16.5,-179.5,b'',3.4347262
-16.5,-178.5,b'',3.4140368
-16.5,-177.5,b'',3.4096267
-16.5,-176.5,b'',3.4042513
-16.5,-175.5,b'',3.3971212
-16.5,-174.5,b'',3.3913734
-16.5,-173.5,b'',3.3887014
-16.5,-172.5,b'',3.3788426
-16.5,-171.5,b'',3.3763347
-16.5,-170.5,b'',3.3721807
-16.5,-169.5,b'',3.366259
-16.5,-168.5,b'',3.3619044
-16.5,-167.5,b'',3.3596184
-16.5,-166.5,b'',3.3526936
-16.5,-165.5,b'',3.350472
-16.5,-164.5,b'',3.3450775
-16.5,-163.5,b'',3.3404741
-16.5,-162.5,b'',3.3377442
-16.5,-161.5,b'',3.3308337
-16.5,-160.5,b'',3.3256967
-16.5,-159.5,b'',3.3236475
-16.5,-158.5,b'',3.3137074
-16.5,-157.5,b'',3.3106787
-16.5,-156.5,b'',3.3070624
-16.5,-155.5,b'',3.2964733
-16.5,-154.5,b'',3.291652
-16.5,-153.5,b'',3.284933
-16.5,-152.5,b'',3.2732022
-16.5,-151.5,b'',3.2686758
-16.5,-150.5,b'',3.2589076
-16.5,-149.5,b'',3.2479494
-16.5,-148.5,b'',3.2394023
-16.5,-147.5,b'',3.227974
-16.5,-146.5,b'',3.2184024
-16.5,-145.5,b'',3.211954
-16.5,-144.5,b'',3.1953049
-16.5,-143.5,b'',3.182036
-16.5,-142.5,b'',3.1672401
-16.5,-141.5,b'',3.149996
-16.5,-140.5,b'',3.132057
-16.5,-139.5,b'',3.1161027
-16.5,-138.5,b'',3.0918517
-16.5,-137.5,b'',3.0749567
-16.5,-136.5,b'',3.0513778
-16.5,-135.5,b'',3.0304623
-16.5,-134.5,b'',3.0094514
-16.5,-133.5,b'',2.990808
-16.5,-132.5,b'',2.967247
-16.5,-131.5,b'',2.947597
-16.5,-130.5,b'',2.924323
-16.5,-129.5,b'',2.9063675
-16.5,-128.5,b'',2.8834727
-16.5,-127.5,b'',2.8680682
-16.5,-126.5,b'',2.848616
-16.5,-125.5,b'',2.8273213
-16.5,-124.5,b'',2.8149796
-16.5,-123.5,b'',2.796029
-16.5,-122.5,b'',2.779779
-16.5,-121.5,b'',2.7699397
-16.5,-120.5,b'',2.755291
-16.5,-119.5,b'',2.747799
-16.5,-118.5,b'',2.7373915
-16.5,-117.5,b'',2.728525
-16.5,-116.5,b'',2.7237804
-16.5,-115.5,b'',2.7187254
-16.5,-114.5,b'',2.7150972
-16.5,-113.5,b'',2.7192786
-16.5,-112.5,b'',2.7205665
-16.5,-111.5,b'',2.7218382
-16.5,-110.5,b'',2.7313657
-16.5,-109.5,b'',2.7372682
-16.5,-108.5,b'',2.74806
-16.5,-107.5,b'',2.7597828
-16.5,-106.5,b'',2.7753668
-16.5,-105.5,b'',2.7824574
-16.5,-104.5,b'',2.8034172
-16.5,-103.5,b'',2.813396
-16.5,-102.5,b'',2.8382635
-16.5,-101.5,b'',2.858207
-16.5,-100.5,b'',2.8866265
-16.5,-99.5,b'',2.9085898
-16.5,-98.5,b'',2.93857
-16.5,-97.5,b'',2.9677844
-16.5,-96.5,b'',3.0049443
-16.5,-95.5,b'',3.034594
-16.5,-94.5,b'',3.0811505
-16.5,-93.5,b'',3.1179962
-16.5,-92.5,b'',3.1526492
-16.5,-91.5,b'',3.197268
-16.5,-90.5,b'',3.2483408
-16.5,-89.5,b'',3.2850008
-16.5,-88.5,b'',3.350354
-16.5,-87.5,b'',3.4055822
-16.5,-86.5,b'',3.4605238
-16.5,-85.5,b'',3.520614
-16.5,-84.5,b'',3.6026099
-16.5,-83.5,b'',3.6628075
-16.5,-82.5,b'',3.7511027
-16.5,-81.5,b'',3.8294587
-16.5,-80.5,b'',3.9328475
-16.5,-79.5,b'',4.001629
-16.5,-78.5,b'',4.1065583
-16.5,-77.5,b'',4.198452
-16.5,-76.5,b'',4.365531
-16.5,-75.5,b'',4.4996285
-16.5,-74.5,b'',4.8327994
-16.5,-73.5,b'',5.21506
-16.5,-72.5,b'',5.5884576
-16.5,-71.5,b'',5.8283567
-16.5,-70.5,b'',5.919859
-16.5,-69.5,b'',5.9056215
-16.5,-68.5,b'',5.7284727
-16.5,-67.5,b'',5.6693707
-16.5,-66.5,b'',5.9051847
-16.5,-65.5,b'',6.214104
-16.5,-64.5,b'',6.518863
-16.5,-63.5,b'',6.6795926
-16.5,-62.5,b'',6.6930823
-16.5,-61.5,b'',6.6095924
-16.5,-60.5,b'',6.597038
-16.5,-59.5,b'',6.6237416
-16.5,-58.5,b'',6.650713
-16.5,-57.5,b'',6.606539
-16.5,-56.5,b'',6.5727096
-16.5,-55.5,b'',6.6529837
-16.5,-54.5,b'',6.6893086
-16.5,-53.5,b'',6.7251396
-16.5,-52.5,b'',6.6844893
-16.5,-51.5,b'',6.562147
-16.5,-50.5,b'',6.4501
-16.5,-49.5,b'',6.35112
-16.5,-48.5,b'',6.2543154
-16.5,-47.5,b'',6.180179
-16.5,-46.5,b'',6.1370215
-16.5,-45.5,b'',5.9815226
-16.5,-44.5,b'',5.7913246
-16.5,-43.5,b'',5.5837708
-16.5,-42.5,b'',5.339342
-16.5,-41.5,b'',5.133767
-16.5,-40.5,b'',4.6262465
-16.5,-39.5,b'',4.2292714
-16.5,-38.5,b'',3.7025855
-16.5,-37.5,b'',3.5025053
-16.5,-36.5,b'',3.4671783
-16.5,-35.5,b'',3.4480803
-16.5,-34.5,b'',3.4325764
-16.5,-33.5,b'',3.408354
-16.5,-32.5,b'',3.3893573
-16.5,-31.5,b'',3.373153
-16.5,-30.5,b'',3.355986
-16.5,-29.5,b'',3.343649
-16.5,-28.5,b'',3.3272681
-16.5,-27.5,b'',3.3199067
-16.5,-26.5,b'',3.318854
-16.5,-25.5,b'',3.311107
-16.5,-24.5,b'',3.3092005
-16.5,-23.5,b'',3.3101444
-16.5,-22.5,b'',3.3112774
-16.5,-21.5,b'',3.3118134
-16.5,-20.5,b'',3.3197095
-16.5,-19.5,b'',3.3207214
-16.5,-18.5,b'',3.328427
-16.5,-17.5,b'',3.3323348
-16.5,-16.5,b'',3.3414567
-16.5,-15.5,b'',3.3502345
-16.5,-14.5,b'',3.364798
-16.5,-13.5,b'',3.373144
-16.5,-12.5,b'',3.3878138
-16.5,-11.5,b'',3.3965526
-16.5,-10.5,b'',3.4089618
-16.5,-9.5,b'',3.419598
-16.5,-8.5,b'',3.4339087
-16.5,-7.5,b'',3.4433842
-16.5,-6.5,b'',3.462801
-16.5,-5.5,b'',3.4761605
-16.5,-4.5,b'',3.493963
-16.5,-3.5,b'',3.5116024
-16.5,-2.5,b'',3.5361311
-16.5,-1.5,b'',3.5529575
-16.5,-0.5,b'',3.5822816
-16.5,0.5,b'',3.6029713
-16.5,1.5,b'',3.6395574
-16.5,2.5,b'',3.6741025
-16.5,3.5,b'',3.7242641
-16.5,4.5,b'',3.7787979
-16.5,5.5,b'',3.8478982
-16.5,6.5,b'',3.9186096
-16.5,7.5,b'',4.0158505
-16.5,8.5,b'',4.111261
-16.5,9.5,b'',4.320563
-16.5,10.5,b'',4.5295067
-16.5,11.5,b'',4.9689126
-16.5,12.5,b'',5.5301123
-16.5,13.5,b'',5.916111
-16.5,14.5,b'',6.189588
-16.5,15.5,b'',6.344725
-16.5,16.5,b'',6.453804
-16.5,17.5,b'',6.4640803
-16.5,18.5,b'',6.4746532
-16.5,19.5,b'',6.4603643
-16.5,20.5,b'',6.422039
-16.5,21.5,b'',6.350015
-16.5,22.5,b'',6.2758574
-16.5,23.5,b'',6.22421
-16.5,24.5,b'',6.1459846
-16.5,25.5,b'',6.1111655
-16.5,26.5,b'',6.062441
-16.5,27.5,b'',6.0029564
-16.5,28.5,b'',5.9474263
-16.5,29.5,b'',5.920417
-16.5,30.5,b'',5.8173413
-16.5,31.5,b'',5.7274904
-16.5,32.5,b'',5.701239
-16.5,33.5,b'',5.77781
-16.5,34.5,b'',5.7676277
-16.5,35.5,b'',5.6613197
-16.5,36.5,b'',5.4745855
-16.5,37.5,b'',5.115897
-16.5,38.5,b'',4.7799315
-16.5,39.5,b'',4.422475
-16.5,40.5,b'',4.0713005
-16.5,41.5,b'',3.999085
-16.5,42.5,b'',4.0305743
-16.5,43.5,b'',4.1836796
-16.5,44.5,b'',4.4578085
-16.5,45.5,b'',4.646483
-16.5,46.5,b'',4.7823195
-16.5,47.5,b'',4.7158957
-16.5,48.5,b'',4.4930544
-16.5,49.5,b'',4.080824
-16.5,50.5,b'',3.7614925
-16.5,51.5,b'',3.7020457
-16.5,52.5,b'',3.674995
-16.5,53.5,b'',3.6800566
-16.5,54.5,b'',3.6816905
-16.5,55.5,b'',3.677728
-16.5,56.5,b'',3.674233
-16.5,57.5,b'',3.6704338
-16.5,58.5,b'',3.668963
-16.5,59.5,b'',3.6655784
-16.5,60.5,b'',3.6602886
-16.5,61.5,b'',3.6524522
-16.5,62.5,b'',3.6498103
-16.5,63.5,b'',3.643848
-16.5,64.5,b'',3.6387682
-16.5,65.5,b'',3.632932
-16.5,66.5,b'',3.6288662
-16.5,67.5,b'',3.6222072
-16.5,68.5,b'',3.6161664
-16.5,69.5,b'',3.6059492
-16.5,70.5,b'',3.6016448
-16.5,71.5,b'',3.593394
-16.5,72.5,b'',3.5868802
-16.5,73.5,b'',3.5801172
-16.5,74.5,b'',3.5722525
-16.5,75.5,b'',3.5651124
-16.5,76.5,b'',3.5603182
-16.5,77.5,b'',3.5521214
-16.5,78.5,b'',3.5476036
-16.5,79.5,b'',3.5407321
-16.5,80.5,b'',3.5348723
-16.5,81.5,b'',3.5298896
-16.5,82.5,b'',3.5258203
-16.5,83.5,b'',3.5200496
-16.5,84.5,b'',3.5165036
-16.5,85.5,b'',3.5125306
-16.5,86.5,b'',3.50739
-16.5,87.5,b'',3.5038779
-16.5,88.5,b'',3.5018432
-16.5,89.5,b'',3.5026548
-16.5,90.5,b'',3.501393
-16.5,91.5,b'',3.5048847
-16.5,92.5,b'',3.5052512
-16.5,93.5,b'',3.5072567
-16.5,94.5,b'',3.5097075
-16.5,95.5,b'',3.5153453
-16.5,96.5,b'',3.5182018
-16.5,97.5,b'',3.5256078
-16.5,98.5,b'',3.5311348
-16.5,99.5,b'',3.540457
-16.5,100.5,b'',3.5553253
-16.5,101.5,b'',3.5702147
-16.5,102.5,b'',3.5863032
-16.5,103.5,b'',3.6037426
-16.5,104.5,b'',3.6169949
-16.5,105.5,b'',3.6346626
-16.5,106.5,b'',3.655738
-16.5,107.5,b'',3.676564
-16.5,108.5,b'',3.701364
-16.5,109.5,b'',3.7278068
-16.5,110.5,b'',3.74642
-16.5,111.5,b'',3.7780528
-16.5,112.5,b'',3.8073978
-16.5,113.5,b'',3.8458843
-16.5,114.5,b'',3.8850336
-16.5,115.5,b'',3.9177265
-16.5,116.5,b'',3.9571528
-16.5,117.5,b'',3.9899154
-16.5,118.5,b'',4.0180244
-16.5,119.5,b'',4.0606117
-16.5,120.5,b'',4.153683
-16.5,121.5,b'',4.27258
-16.5,122.5,b'',4.5396895
-16.5,123.5,b'',4.855407
-16.5,124.5,b'',5.150702
-16.5,125.5,b'',5.340231
-16.5,126.5,b'',5.4240417
-16.5,127.5,b'',5.4814057
-16.5,128.5,b'',5.4680557
-16.5,129.5,b'',5.490291
-16.5,130.5,b'',5.502314
-16.5,131.5,b'',5.4927406
-16.5,132.5,b'',5.5043826
-16.5,133.5,b'',5.4479456
-16.5,134.5,b'',5.3894
-16.5,135.5,b'',5.205773
-16.5,136.5,b'',4.9818664
-16.5,137.5,b'',4.6707187
-16.5,138.5,b'',4.4534364
-16.5,139.5,b'',4.386768
-16.5,140.5,b'',4.4476275
-16.5,141.5,b'',4.7003317
-16.5,142.5,b'',4.715844
-16.5,143.5,b'',4.5009775
-16.5,144.5,b'',4.265046
-16.5,145.5,b'',3.9258728
-16.5,146.5,b'',3.7307186
-16.5,147.5,b'',3.690825
-16.5,148.5,b'',3.6984937
-16.5,149.5,b'',3.709518
-16.5,150.5,b'',3.7067327
-16.5,151.5,b'',3.7116714
-16.5,152.5,b'',3.7084253
-16.5,153.5,b'',3.7026424
-16.5,154.5,b'',3.6984663
-16.5,155.5,b'',3.689391
-16.5,156.5,b'',3.6814504
-16.5,157.5,b'',3.6743515
-16.5,158.5,b'',3.6637998
-16.5,159.5,b'',3.6547554
-16.5,160.5,b'',3.6497517
-16.5,161.5,b'',3.6397517
-16.5,162.5,b'',3.632642
-16.5,163.5,b'',3.6245337
-16.5,164.5,b'',3.617747
-16.5,165.5,b'',3.6187413
-16.5,166.5,b'',3.6206408
-16.5,167.5,b'',3.6152816
-16.5,168.5,b'',3.5807571
-16.5,169.5,b'',3.5597906
-16.5,170.5,b'',3.5460079
-16.5,171.5,b'',3.5347211
-16.5,172.5,b'',3.5284626
-16.5,173.5,b'',3.5202475
-16.5,174.5,b'',3.5199392
-16.5,175.5,b'',3.519047
-16.5,176.5,b'',3.5149417
-16.5,177.5,b'',3.5147076
-16.5,178.5,b'',3.4843585
-16.5,179.5,b'',3.4612036
-15.5,-179.5,b'',3.4438262
-15.5,-178.5,b'',3.4294703
-15.5,-177.5,b'',3.4265141
-15.5,-176.5,b'',3.423799
-15.5,-175.5,b'',3.4185503
-15.5,-174.5,b'',3.414779
-15.5,-173.5,b'',3.414009
-15.5,-172.5,b'',3.406444
-15.5,-171.5,b'',3.4053755
-15.5,-170.5,b'',3.4029744
-15.5,-169.5,b'',3.3979313
-15.5,-168.5,b'',3.3957713
-15.5,-167.5,b'',3.3945062
-15.5,-166.5,b'',3.3890018
-15.5,-165.5,b'',3.3883555
-15.5,-164.5,b'',3.385459
-15.5,-163.5,b'',3.3824399
-15.5,-162.5,b'',3.3821187
-15.5,-161.5,b'',3.3768086
-15.5,-160.5,b'',3.3724473
-15.5,-159.5,b'',3.3716202
-15.5,-158.5,b'',3.3635538
-15.5,-157.5,b'',3.360678
-15.5,-156.5,b'',3.3588715
-15.5,-155.5,b'',3.3492446
-15.5,-154.5,b'',3.3468623
-15.5,-153.5,b'',3.3399906
-15.5,-152.5,b'',3.3296385
-15.5,-151.5,b'',3.3250332
-15.5,-150.5,b'',3.317166
-15.5,-149.5,b'',3.3081198
-15.5,-148.5,b'',3.302617
-15.5,-147.5,b'',3.29539
-15.5,-146.5,b'',3.2833273
-15.5,-145.5,b'',3.2739594
-15.5,-144.5,b'',3.259792
-15.5,-143.5,b'',3.2473729
-15.5,-142.5,b'',3.2346323
-15.5,-141.5,b'',3.22011
-15.5,-140.5,b'',3.2028635
-15.5,-139.5,b'',3.1877127
-15.5,-138.5,b'',3.1648386
-15.5,-137.5,b'',3.1483812
-15.5,-136.5,b'',3.1266584
-15.5,-135.5,b'',3.1083672
-15.5,-134.5,b'',3.0889668
-15.5,-133.5,b'',3.0722256
-15.5,-132.5,b'',3.0503137
-15.5,-131.5,b'',3.0319774
-15.5,-130.5,b'',3.0121603
-15.5,-129.5,b'',2.9952946
-15.5,-128.5,b'',2.9735167
-15.5,-127.5,b'',2.9599638
-15.5,-126.5,b'',2.943257
-15.5,-125.5,b'',2.924305
-15.5,-124.5,b'',2.9155512
-15.5,-123.5,b'',2.8991473
-15.5,-122.5,b'',2.8861942
-15.5,-121.5,b'',2.878683
